descripcion,img_desc,url,precio,lotehead,apartado,img_url,lote
50 Pesetas. 17 Mayo 1927. Sin serie. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro. ED.B110 VTE. Muy raro. EBC-,"['50 Pesetas. 17 Mayo 1927. Sin serie. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro...', '50 Pesetas. 17 Mayo 1927. Sin serie. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18235/26a-subasta-online-24-05-16,85 €,['Lot No 43: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26921_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26921_b.jpg']",Lot 43
"15 Agosto 1928. Lote de 3 billetes. 25 (serie A), 50 (serie D) y 100 Pesetas (serie A). MBC+","['15 Agosto 1928. Lote de 3 billetes. 25 (serie A), 50 (serie D) y 100 Pesetas (serie A)...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18236/26a-subasta-online-24-05-16,17 €,['Lot No 44: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26781_a.jpg'],Lot 44
25 Pesetas. 15 Agosto 1928. Serie A. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro. ED.D4. Escaso. MBC+,"['25 Pesetas. 15 Agosto 1928. Serie A. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro...', '25 Pesetas. 15 Agosto 1928. Serie A. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18237/26a-subasta-online-24-05-16,15 €,['Lot No 45: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26925_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26925_b.jpg']",Lot 45
50 Pesetas. 15 Agosto 1928. Serie A. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro. ED.D8. Escaso. MBC+,"['50 Pesetas. 15 Agosto 1928. Serie A. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro...', '50 Pesetas. 15 Agosto 1928. Serie A. Sello en seco ESTADO ESPAÑOL · BURGOS en el centro...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18238/26a-subasta-online-24-05-16,15 €,['Lot No 46: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/27050_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27050_b.jpg']",Lot 46
500 Pesetas. 15 Agosto 1928. Sin serie. ED.C7. EBC-,"['500 Pesetas. 15 Agosto 1928. Sin serie. ED...', '500 Pesetas. 15 Agosto 1928. Sin serie. ED...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18239/26a-subasta-online-24-05-16,16 €,['Lot No 47: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26779_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26779_b.jpg']",Lot 47
1000 Pesetas. 15 Agosto 1928. Sin serie. ED.C8. EBC,"['1000 Pesetas. 15 Agosto 1928. Sin serie. ED...', '1000 Pesetas. 15 Agosto 1928. Sin serie. ED...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18240/26a-subasta-online-24-05-16,16 €,['Lot No 48: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26778_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26778_b.jpg']",Lot 48
"500 Pesetas. 24 Julio 1927. Sin serie. Numeración anterior al 1.602.000. Doble sello en seco GOBIERNO PROVISIONAL DE LA REPÚBLICA en la parte superior der., y del ESTADO ESPAÑOL · BURGOS en el centro. ED.BD14. Escrito a tinta y ligera rotura en margen inferior, si no MBC+/MBC. Muy raro","['500 Pesetas. 24 Julio 1927. Sin serie. Numeración anterior al 1...', '500 Pesetas. 24 Julio 1927. Sin serie. Numeración anterior al 1...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18241/26a-subasta-online-24-05-16,60 €,['Lot No 49: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26929_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26929_b.jpg']",Lot 49
"500 Pesetas. 24 Julio 1927. Sin serie. Numeración superior al 1.602.000. ED.C3. Mantiene celo en roturas en margen y tinta desvaída, si no BC-","['500 Pesetas. 24 Julio 1927. Sin serie. Numeración superior al 1...', '500 Pesetas. 24 Julio 1927. Sin serie. Numeración superior al 1...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18242/26a-subasta-online-24-05-16,12 €,['Lot No 50: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26777_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26777_b.jpg']",Lot 50
"Lote de 5 billetes. 50 Céntimos 1937, 2 Pesetas 1938, 5 Pesetas 1935, 10 Pesetas 1935 y 50 Pesetas 1935. SC- a BC-","['Lote de 5 billetes. 50 Céntimos 1937, 2 Pesetas 1938, 5 Pesetas 1935, 10 Pesetas 1935 y 50 Pesetas 1935...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18243/26a-subasta-online-24-05-16,16 €,['Lot No 51: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26788_a.jpg'],Lot 51
"25 Abril 1931. Lote de 4 billetes. 25, 50, 100 y 500 Pesetas. MBC+/MBC-","['25 Abril 1931. Lote de 4 billetes. 25, 50, 100 y 500 Pesetas...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18244/26a-subasta-online-24-05-16,18 €,['Lot No 52: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26780_a.jpg'],Lot 52
5 Pesetas. Emisión 1935. Serie B. Pareja correlativa. ED.C14A. SC,['5 Pesetas. Emisión 1935. Serie B. Pareja correlativa...'],http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18245/26a-subasta-online-24-05-16,12 €,['Lot No 53: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/27063_a.jpg'],Lot 53
10 Pesetas. Emisión 1935. Sin serie. Pareja correlativa. ED.C15. SC,['10 Pesetas. Emisión 1935. Sin serie. Pareja correlativa...'],http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18246/26a-subasta-online-24-05-16,18 €,['Lot No 54: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/27064_a.jpg'],Lot 54
500 Pesetas. 7 Enero 1935. Sin serie. ED.C16. Raro. MBC/MBC-,"['500 Pesetas. 7 Enero 1935. Sin serie. ED...', '500 Pesetas. 7 Enero 1935. Sin serie. ED...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18247/26a-subasta-online-24-05-16,350 €,['Lot No 55: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/27054_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27054_b.jpg']",Lot 55
25 Pesetas. 31 Agosto 1936. Serie A. ED.C18A. Escaso. SC,"['25 Pesetas. 31 Agosto 1936. Serie A. ED.C18A...', '25 Pesetas. 31 Agosto 1936. Serie A. ED.C18A...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18248/26a-subasta-online-24-05-16,260 €,['Lot No 56: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26787_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26787_b.jpg']",Lot 56
"Banco de España · Bilbao. 5 Pesetas. Emisión 1936. Lote de 3 billetes. Sin serie (2) y Serie A. ED.C19B, C Y AD. Mantiene uno de ellos celo en rev., si no BC+",['Banco de España · Bilbao. 5 Pesetas. Emisión 1936...'],http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18249/26a-subasta-online-24-05-16,25 €,['Lot No 57: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26858_a.jpg'],Lot 57
"Banco de España · Bilbao. 25 Pesetas. Emisión 1936. Sin serie. Lote de 3 billetes. Diferentes antefirmas. ED.C20A, G Y H. Alguno con celo en rev., si no BC+",['Banco de España · Bilbao. 25 Pesetas. Emisión 1936...'],http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18250/26a-subasta-online-24-05-16,30 €,['Lot No 58: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26857_a.jpg'],Lot 58
"Banco de España · Bilbao. 100 Pesetas. Emisión 1936. Sin serie. Lote de 3 billetes. Antefirmas diferentes. ED.C22A, B Y D. Dos de ellos mantienen celo, si no BC+",['Banco de España · Bilbao. 100 Pesetas. Emisión 1936...'],http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18251/26a-subasta-online-24-05-16,30 €,['Lot No 59: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26859_a.jpg'],Lot 59
"Banco de España · Santander. 50 Pesetas. 1 Noviembre 1936. Sin serie. Antefirma B. Mercantil. ED.C29D. Mantiene celo en rev., si no MBC-","['Banco de España · Santander. 50 Pesetas...', 'Banco de España · Santander. 50 Pesetas...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18252/26a-subasta-online-24-05-16,17 €,['Lot No 60: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26866_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26866_b.jpg']",Lot 60
"Banco de España · Bilbao. 5 Pesetas. 1 Enero 1937. Lote de 4 billetes. Sin serie (3) y Serie A. Diferentes antefirmas. ED.C36A, B, D Y C37D. MBC",['Banco de España · Bilbao. 5 Pesetas. 1 Enero 1937...'],http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18253/26a-subasta-online-24-05-16,12 €,['Lot No 61: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26862_a.jpg'],Lot 61
"Banco de España · Bilbao. 1000 Pesetas. 1 Enero 1937. Sin numeración. Banco Urquijo Vascongado. Vte. Sin fondo violeta, color más parecido al del 500 Pesetas. ED.NE27D VTE. Muy escaso. MBC+","['Banco de España · Bilbao. 1000 Pesetas...', 'Banco de España · Bilbao. 1000 Pesetas...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18254/26a-subasta-online-24-05-16,50 €,['Lot No 62: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26865_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26865_b.jpg']",Lot 62
Banco de España · Bilbao. 5 Pesetas. 1 Enero 1937. Serie A. Con matriz y sin numeración. ED.C37D. SC,"['Banco de España · Bilbao. 5 Pesetas. 1 Enero 1937...', 'Banco de España · Bilbao. 5 Pesetas. 1 Enero 1937...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18255/26a-subasta-online-24-05-16,19 €,['Lot No 63: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/27046_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27046_b.jpg']",Lot 63
"Banco de España · Bilbao. 10 Pesetas. 1 Enero 1937. Sin serie. Lote de 3 billetes. Antefirmas diferentes. ED.C38B, C Y D. MBC+",['Banco de España · Bilbao. 10 Pesetas. 1 Enero 1937...'],http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18256/26a-subasta-online-24-05-16,12 €,['Lot No 64: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26864_a.jpg'],Lot 64
Banco de España · Bilbao. 10 Pesetas. 1 Enero 1937. Sin serie. Con matriz y sin numeración. ED.C38D. Muy escaso. SC,"['Banco de España · Bilbao. 10 Pesetas. 1 Enero 1937...', 'Banco de España · Bilbao. 10 Pesetas. 1 Enero 1937...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18257/26a-subasta-online-24-05-16,41 €,['Lot No 65: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/27047_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27047_b.jpg']",Lot 65
"Banco de España · Bilbao. 25 Pesetas. 1 Enero 1937. Sin serie. Lote de 5 billetes. Tres antefirmas diferentes. ED.C39A, B Y C. Uno de ellos con tampón en tinta. MBC",['Banco de España · Bilbao. 25 Pesetas. 1 Enero 1937...'],http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18258/26a-subasta-online-24-05-16,19 €,['Lot No 66: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26861_a.jpg'],Lot 66
"Banco de España · Bilbao. 50 Pesetas. 1 Enero 1937. Sin serie. Lote de 3 billetes. Antefirmas diferentes. ED.C40A, C Y D. MBC+/MBC",['Banco de España · Bilbao. 50 Pesetas. 1 Enero 1937...'],http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18259/26a-subasta-online-24-05-16,14 €,['Lot No 67: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26863_a.jpg'],Lot 67
Banco de España · Bilbao. 100 Pesetas. 1 Enero 1937. Sin serie. Lote de 4 billetes. Antefirmas B. Bilbao y B. Vizcaya (3). ED.C41A Y B. MBC-,['Banco de España · Bilbao. 100 Pesetas. 1 Enero 1937...'],http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18260/26a-subasta-online-24-05-16,10 €,['Lot No 68: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26860_a.jpg'],Lot 68
Banco de España · Bilbao. 1000 Pesetas. 1 Enero 1937. Sin serie. Con matriz y sin numeración. ED.NE27B. SC,"['Banco de España · Bilbao. 1000 Pesetas...', 'Banco de España · Bilbao. 1000 Pesetas...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18261/26a-subasta-online-24-05-16,33 €,['Lot No 69: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/27048_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/27048_b.jpg']",Lot 69
"50 Céntimos. Emisión 1937. Lote de 3 billetes. Serie A, B y C. ED.C42/A. SC",['50 Céntimos. Emisión 1937. Lote de 3 billetes...'],http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18262/26a-subasta-online-24-05-16,33 €,['Lot No 70: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/27057_a.jpg'],Lot 70
"Banco de España · Gijón. 100 Pesetas. Septiembre 1937. Sin serie. ED.C50. Mancha en pico superior izq., si no EBC-","['Banco de España · Gijón. 100 Pesetas. Septiembre 1937...', 'Banco de España · Gijón. 100 Pesetas. Septiembre 1937...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18263/26a-subasta-online-24-05-16,12 €,['Lot No 71: 26ª Subasta Online · 24.05.16'],"GUERRA CIVIL-ZONA REPUBLICANA, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26867_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26867_b.jpg']",Lot 71
"Lote de 8 billetes. 25 Pesetas 1936, 1946, 1954, 100 Pesetas 1936, 1938, 1940, 1948 (sin serie y serie C). Algunas con roturas. MBC- a RC","['Lote de 8 billetes. 25 Pesetas 1936, 1946, 1954, 100 Pesetas 1936, 1938, 1940, 1948 (sin serie y serie C)...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18264/26a-subasta-online-24-05-16,24 €,['Lot No 72: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26911_a.jpg'],Lot 72
"Lote de 8 billetes. Peseta 1937, Febrero 1938, Junio 1940, 1943, 1945, 1948, 1951 y 1953. MBC+ a RC","['Lote de 8 billetes. Peseta 1937, Febrero 1938, Junio 1940, 1943, 1945, 1948, 1951 y 1953...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18265/26a-subasta-online-24-05-16,30 €,['Lot No 73: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26907_a.jpg'],Lot 73
"Lote de 9 billetes. 5 Pesetas Septiembre 1940, 1943 (sin serie), 1945 (2), 1947, 1948, 1951 (2), 1954 (escrito a tinta). SC- a BC-","['Lote de 9 billetes. 5 Pesetas Septiembre 1940, 1943 (sin serie), 1945 (2), 1947, 1948, 1951 (2), 1954 (escrito a tinta)...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18266/26a-subasta-online-24-05-16,42 €,['Lot No 74: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26909_a.jpg'],Lot 74
"Lote de 8 billetes. 25 Pesetas 1954, 50 Pesetas 1951, 100 Pesetas 1953, 1965 y 1970, 500 Pesetas 1951 y 1954, 1000 Pesetas 1965. EBC- a MBC","['Lote de 8 billetes. 25 Pesetas 1954, 50 Pesetas 1951, 100 Pesetas 1953, 1965 y 1970, 500 Pesetas 1951 y 1954, 1000 Pesetas 1965...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18267/26a-subasta-online-24-05-16,48 €,['Lot No 75: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26908_a.jpg'],Lot 75
"Lote de 9 billetes. 2 Pesetas 1938, 50 Pesetas 1938 y 1940, 100 Pesetas 1936, 1946 y 1948, 500 Pesetas 1938 (rotura y falta de papel), 1951 y 1000 Pesetas 1946. Alguno con roturas, si no BC+ a RC. Comercial","['Lote de 9 billetes. 2 Pesetas 1938, 50 Pesetas 1938 y 1940, 100 Pesetas 1936, 1946 y 1948, 500 Pesetas 1938 (rotura y falta de papel), 1951 y 1000 Pesetas 1946...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18268/26a-subasta-online-24-05-16,140 €,['Lot No 76: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26914_a.jpg'],Lot 76
"1 Peseta. Lote de 4 billetes. 1938 (descolorida), 1948, 1951 y 1953 (sin serie). MBC/BC+","['1 Peseta. Lote de 4 billetes. 1938 (descolorida), 1948, 1951 y 1953 (sin serie)...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18269/26a-subasta-online-24-05-16,9 €,['Lot No 77: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA",['http://subastas.numismaticaycoleccionismo.es/imagenes/26868_a.jpg'],Lot 77
"5 Pesetas. Burgos, 21 Noviembre 1936. Sin serie. ED.D18. Doblado en ocho partes y celo central. Raro. RC","['5 Pesetas. Burgos, 21 Noviembre 1936. Sin serie...', '5 Pesetas. Burgos, 21 Noviembre 1936. Sin serie...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18270/26a-subasta-online-24-05-16,260 €,['Lot No 78: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26784_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26784_b.jpg']",Lot 78
"10 Pesetas. Burgos, 21 Noviembre 1936. Sin serie. ED.D19. Doblez central y alguna arruga pero manteniendo apresto, si no EBC-. Muy buen y raro ejemplar","['10 Pesetas. Burgos, 21 Noviembre 1936. Sin serie...', '10 Pesetas. Burgos, 21 Noviembre 1936. Sin serie...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18271/26a-subasta-online-24-05-16,1402 €,['Lot No 79: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26899_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26899_b.jpg']",Lot 79
"10 Pesetas. Burgos, 21 Noviembre 1936. Sin serie. ED.D19. Muy raro. MBC+","['10 Pesetas. Burgos, 21 Noviembre 1936. Sin serie...', '10 Pesetas. Burgos, 21 Noviembre 1936. Sin serie...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18272/26a-subasta-online-24-05-16,950 €,['Lot No 80: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26783_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26783_b.jpg']",Lot 80
"10 Pesetas. Burgos, 21 Noviembre 1936. Sin serie. ED.D19. Muy raro. MBC+","['10 Pesetas. Burgos, 21 Noviembre 1936. Sin serie...', '10 Pesetas. Burgos, 21 Noviembre 1936. Sin serie...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18273/26a-subasta-online-24-05-16,1000 €,['Lot No 81: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26900_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26900_b.jpg']",Lot 81
"25 Pesetas. Burgos, 21 Noviembre 1936. Serie M. ED.D20A. Escaso así. SC","['25 Pesetas. Burgos, 21 Noviembre 1936. Serie M...', '25 Pesetas. Burgos, 21 Noviembre 1936. Serie M...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18274/26a-subasta-online-24-05-16,60 €,['Lot No 82: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26785_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26785_b.jpg']",Lot 82
"25 Pesetas. Burgos, 21 Noviembre 1936. Lote de 2 billetes. Serie F y G. ED.D20A. MBC+","['25 Pesetas. Burgos, 21 Noviembre 1936. Lote de 2 billetes...', '25 Pesetas. Burgos, 21 Noviembre 1936. Lote de 2 billetes...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18275/26a-subasta-online-24-05-16,66 €,['Lot No 83: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26940_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26940_b.jpg']",Lot 83
"25 Pesetas. Burgos, 21 Noviembre 1936. Serie E. ED.D20A. MBC+","['25 Pesetas. Burgos, 21 Noviembre 1936. Serie E...', '25 Pesetas. Burgos, 21 Noviembre 1936. Serie E...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18276/26a-subasta-online-24-05-16,17 €,['Lot No 84: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26898_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26898_b.jpg']",Lot 84
"50 Pesetas. Burgos, 21 Noviembre 1936. Serie L. ED.D21A. EBC. EBC-","['50 Pesetas. Burgos, 21 Noviembre 1936. Serie L...', '50 Pesetas. Burgos, 21 Noviembre 1936. Serie L...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18277/26a-subasta-online-24-05-16,44 €,['Lot No 85: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26894_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26894_b.jpg']",Lot 85
"50 Pesetas. Burgos, 21 Noviembre 1936. Serie F. ED.D21A. EBC-","['50 Pesetas. Burgos, 21 Noviembre 1936. Serie F...', '50 Pesetas. Burgos, 21 Noviembre 1936. Serie F...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18278/26a-subasta-online-24-05-16,45 €,['Lot No 86: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26786_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26786_b.jpg']",Lot 86
"100 Pesetas. Burgos, 21 Noviembre 1936. Serie E. ED.D22A. Lavado, si no MBC+","['100 Pesetas. Burgos, 21 Noviembre 1936. Serie E...', '100 Pesetas. Burgos, 21 Noviembre 1936. Serie E...']",http://subastas.numismaticaycoleccionismo.es//index/viewBatch/18279/26a-subasta-online-24-05-16,14 €,['Lot No 87: 26ª Subasta Online · 24.05.16'],"ESTADO ESPAÑOL, BANCO DE ESPAÑA","['http://subastas.numismaticaycoleccionismo.es/imagenes/26938_a.jpg', 'http://subastas.numismaticaycoleccionismo.es/imagenes/26938_b.jpg']",Lot 87
